food_id,canonical_name,entity_type,state,country_region,cuisine,primary_source_id,primary_source_record_id,data_status
GF-REC-00288,Potato halwa (Aloo ka halwa),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC297,source_mapped
GF-REC-00289,Pumpkin halwa (Kaddu ka halwa),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC298,source_mapped
GF-REC-00290,Moong dal halwa,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC299,source_mapped
GF-REC-00291,Caramel custard (steamed),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC300,source_mapped
GF-REC-00292,Baked custard,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC301,source_mapped
GF-REC-00293,Soft Custard (stirred),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC302,source_mapped
GF-REC-00294,Chocolate ice cream,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC304,source_mapped
GF-REC-00295,Mango ice cream,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC305,source_mapped
GF-REC-00296,Fruit Ice cream (Phalon ka Ice cream),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC307,source_mapped
GF-REC-00297,Caramel ice cream,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC308,source_mapped
GF-REC-00298,Lemon souffle,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC309,source_mapped
GF-REC-00299,Orange souffle,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC310,source_mapped
GF-REC-00300,Vanilla souffle,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC311,source_mapped
GF-REC-00301,Chocolate souffle,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC312,source_mapped
GF-REC-00302,Pineapple souffle ,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC313,source_mapped
GF-REC-00303,Apple mousse,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC314,source_mapped
GF-REC-00304,Rich chocolate mousse,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC315,source_mapped
GF-REC-00305,Mango mousse,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC316,source_mapped
GF-REC-00306,Orange and pineapple cream,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC317,source_mapped
GF-REC-00307,Charlotte rousse,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC318,source_mapped
GF-REC-00308,Triffle pudding,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC319,source_mapped
GF-REC-00309,Snow flakes pudding,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC320,source_mapped
GF-REC-00310,Kulfi,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC321,source_mapped
GF-REC-00311,Steamed orange pudding,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC322,source_mapped
GF-REC-00312,Meringue and rice pudding,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC323,source_mapped
GF-REC-00313,Cheese pudding,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC324,source_mapped
GF-REC-00314,Chocolate pudding,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC325,source_mapped
GF-REC-00315,Bread and butter pudding ,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC326,source_mapped
GF-REC-00316,Queen of pudding,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC327,source_mapped
GF-REC-00317,Pineapple upside down pudding,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC328,source_mapped
GF-REC-00318,Date and nut pie,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC329,source_mapped
GF-REC-00319,Stewed apple with custard,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC330,source_mapped
GF-REC-00320,Apple snowballs,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC331,source_mapped
GF-REC-00321,Hot orange souffle,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC332,source_mapped
GF-REC-00322,Hot chocolate souffle,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC333,source_mapped
GF-REC-00323,Hot vanilla souffle,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC334,source_mapped
GF-REC-00324,Plain burfi (Burfi),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC335,source_mapped
GF-REC-00325,Coconut burfi (Nariyal ki burfi),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC336,source_mapped
GF-REC-00326,Bottle gourd burfi (Ghiya/Lauki burfi),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC337,source_mapped
GF-REC-00327,Chocolate burfi,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC338,source_mapped
GF-REC-00328,Cashewnut burfi (Kaju burfi/Kaju katli),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC339,source_mapped
GF-REC-00329,Gram flour burfi (Besan burfi),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC340,source_mapped
GF-REC-00330,Semolina ladoo with khoya (Suji/Rava aur khoye ke ladoo ),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC341,source_mapped
GF-REC-00331,Semolina ladoo with coconut (Suji/Rava aur nariyal ke ladoo ),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC342,source_mapped
GF-REC-00332,Gram flour ladoo (Besan ladoo),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC343,source_mapped
GF-REC-00333,Sesame ladoo (Til ke ladoo),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC344,source_mapped
GF-REC-00334,Chenna murki,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC345,source_mapped
GF-REC-00335,Milk cake,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC346,source_mapped
GF-REC-00336,Ghujia/Lavang latika,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC347,source_mapped
GF-REC-00337,Gulab Jamun with khoya,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC348,source_mapped
GF-REC-00338,Mal pua,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC349,source_mapped
GF-REC-00339,Shahi tukre,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC350,source_mapped
GF-REC-00340,Potato pakora/pakoda (Aloo pakoda),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC351,source_mapped
GF-REC-00341,Onion pakora/pakoda (Pyaaz ke pakode),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC352,source_mapped
GF-REC-00342,Cauliflower pakora/pakoda (Phoolgobhi ke pakode),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC353,source_mapped
GF-REC-00343,Mixed vegetable pakora/pakoda,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC354,source_mapped
GF-REC-00344,Spinach pakora/pakoda (Palak pakoda),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC355,source_mapped
GF-REC-00345,Methi pakora/pakoda (Methi ke pakode),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC356,source_mapped
GF-REC-00346,Egg pakora/pakoda (Ande ke pakode),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC357,source_mapped
GF-REC-00347,Bread pakora/pakoda,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC358,source_mapped
GF-REC-00348,Paneer pakora/pakoda,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC359,source_mapped
GF-REC-00349,Potato bonda (Aloo bonda),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC360,source_mapped
GF-REC-00350,Potato samosa (Aloo ka samosa),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC361,source_mapped
GF-REC-00351,Minced meat samosa (Keema ka samosa),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC362,source_mapped
GF-REC-00352,Paneer and pea samosa (Paneer matar ka samosa),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC363,source_mapped
GF-REC-00353,Mathri,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC364,source_mapped
GF-REC-00354,Khasta kachori,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC365,source_mapped
GF-REC-00355,Vegetable cutlet,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC366,source_mapped
GF-REC-00356,Flattened rice cutlet (Chirwa cutlet/Chivda cutlet/Poha cutlet),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC367,source_mapped
GF-REC-00357,Peanut cutlet (Mungfali ke cutlet),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC368,source_mapped
GF-REC-00358,Fish cutlet (Machli ka cutlet),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC369,source_mapped
GF-REC-00359,Paneer potato cutlet (Paneer aloo cutlet),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC370,source_mapped
GF-REC-00360,Spinach chickpeas cutlet (Palak channa dal cutlet),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC371,source_mapped
GF-REC-00361,Cheese toast,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC372,source_mapped
GF-REC-00362,Vegetable burger,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC375,source_mapped
GF-REC-00363,Cheese pizza,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC376,source_mapped
GF-REC-00364,Vegetable seekh kebab,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC377,source_mapped
GF-REC-00365,Masala vada,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC378,source_mapped
GF-REC-00366,Peanut sago vada (Sabudana mungfali vada),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC379,source_mapped
GF-REC-00367,Vegeterian scotch egg,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC380,source_mapped
GF-REC-00368,Paneer shaslik/tikka,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC381,source_mapped
GF-REC-00369,Peanut brittle (Moongfali ki chikki),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC382,source_mapped
GF-REC-00370,Spring roll,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC383,source_mapped
GF-REC-00371,Dry mango chutney (Sookhe aam ki chutney),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC384,source_mapped
GF-REC-00372,Peanut chutney (Mungfali ki chutney),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC385,source_mapped
GF-REC-00373,Coconut chutney (Nariyal ki chutney),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC386,source_mapped
GF-REC-00374,Mint and coriander chutney (Pudinay aur dhaniye ki chutney),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC387,source_mapped
GF-REC-00375,Curd dip,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC388,source_mapped
GF-REC-00376,Short crust pastry,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC394,source_mapped
GF-REC-00377,Custard tart,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC395,source_mapped
GF-REC-00378,Lemon tart,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC396,source_mapped
GF-REC-00379,Jam tart,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC397,source_mapped
GF-REC-00380,Orange cream tart,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC398,source_mapped
GF-REC-00381,Pineapple tart,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC399,source_mapped
GF-REC-00382,Cheese and mushroom tart,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC400,source_mapped
GF-REC-00383,Cottage cheese pie,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC401,source_mapped
GF-REC-00384,Minced meat pie,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC402,source_mapped
GF-REC-00385,Apple cinnamon pie,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC403,source_mapped
GF-REC-00386,Lemon meringue pie,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC404,source_mapped
GF-REC-00387,Chocolate meringue pie,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC405,source_mapped
GF-REC-00388,Choux pastry,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC406,source_mapped
GF-REC-00389,Cream puffs,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC407,source_mapped
GF-REC-00390,Chocolate eclairs,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC408,source_mapped
GF-REC-00391,Cheese balls,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC409,source_mapped
GF-REC-00392,Flaky pastry,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC410,source_mapped
GF-REC-00393,Minced meat patties,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC411,source_mapped
GF-REC-00394,Cheese patties,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC412,source_mapped
GF-REC-00395,Hot cheese souffle,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC413,source_mapped
GF-REC-00396,Hot potato souffle,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC414,source_mapped
GF-REC-00397,Hot fish souffle,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC415,source_mapped
GF-REC-00398,Hot spinach souffle,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC416,source_mapped
GF-REC-00399,Plain cream cake,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC417,source_mapped
GF-REC-00400,Apple cake (Seb ka cake),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC418,source_mapped
GF-REC-00401,Marble cake,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC419,source_mapped
GF-REC-00402,Chocolate cake,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC420,source_mapped
GF-REC-00403,Orange cake,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC421,source_mapped
GF-REC-00404,Fruit Loaf ,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC422,source_mapped
GF-REC-00405,Banana cake (Kele ka cake),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC423,source_mapped
GF-REC-00406,Chocolate chiffon cake,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC424,source_mapped
GF-REC-00407,Christmas cake,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC425,source_mapped
GF-REC-00408,Strawberry and vanilla cake with butter icing,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC426,source_mapped
GF-REC-00409,Eggless cake,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC427,source_mapped
GF-REC-00410,Sponge cake ,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC428,source_mapped
GF-REC-00411,Swiss roll,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC429,source_mapped
GF-REC-00412,Pineapple pastry ,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC430,source_mapped
GF-REC-00413,Black forest pastry,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC431,source_mapped
GF-REC-00414,Coconut finger,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC432,source_mapped
GF-REC-00415,Pineapple cake ,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC433,source_mapped
GF-REC-00416,Glace icing,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC434,source_mapped
GF-REC-00417,Royal icing,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC436,source_mapped
GF-REC-00418,American frosting,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC437,source_mapped
GF-REC-00419,Gum icing,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC438,source_mapped
GF-REC-00420,Chocolate walnut cookies (Chocolate aur akhrot ke cookies),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC439,source_mapped
GF-REC-00421,Chocolate chip cookies,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC440,source_mapped
GF-REC-00422,Sweet plain biscuit,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC441,source_mapped
GF-REC-00423,Chocolate biscuit,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC442,source_mapped
GF-REC-00424,Coconut biscuit (Nariyal ke biscuit),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC443,source_mapped
GF-REC-00425,Sweet and salty biscuit (Meethay aur namkeen biscuit),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC444,source_mapped
GF-REC-00426,Peanut biscuit,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC445,source_mapped
GF-REC-00427,Pin wheel biscuit,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC446,source_mapped
GF-REC-00428,Saffron biscuit (Kesar biscuit),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC447,source_mapped
GF-REC-00429,Masala biscuit,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC448,source_mapped
GF-REC-00430,Ice box cookies,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC449,source_mapped
GF-REC-00431,Ginger bread man,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC450,source_mapped
GF-REC-00432,Danish cookies,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC451,source_mapped
GF-REC-00433,Short bread cookies,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC452,source_mapped
GF-REC-00434,Coffee biscuit,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC453,source_mapped
GF-REC-00435,Melting moments,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC454,source_mapped
GF-REC-00436,Ginger biscuit (Adarak ke biscuit),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC455,source_mapped
GF-REC-00437,Soyabean muthias,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC456,source_mapped
GF-REC-00438,Soyabean tikki,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC457,source_mapped
GF-REC-00439,Soyabean namak paras,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC458,source_mapped
GF-REC-00440,Peanut burfi (Moongfali ki burfi),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC459,source_mapped
GF-REC-00441,Spinach peanut namak paras (Palak moongfali namak paras),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC460,source_mapped
GF-REC-00442,Gram flour and semolina chilla/cheela/savory pancake (Besan suji chilla/cheela),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC461,source_mapped
GF-REC-00443,Rice moong dal cheela (Chawal aur moong dal ka cheela),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC462,source_mapped
GF-REC-00444,Split bengal gram sweet rice (Channa dal sweet rice),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC463,source_mapped
GF-REC-00445,Sweet poori (Meethi poori),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC464,source_mapped
GF-REC-00446,Wheat flour and moong dal burfi (Atta aur moong dal ki burfi),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC465,source_mapped
GF-REC-00447,Spinach burfi (Palak burfi),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC466,source_mapped
GF-REC-00448,Sweet split chickpea roti (Sweet channa dal roti/Puranpoli),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC467,source_mapped
GF-REC-00449,Sprouted moong daliya ,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC468,source_mapped
GF-REC-00450,Sprouted moong poha ,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC469,source_mapped
GF-REC-00451,Pearl millet ladoo (Bajra ladoo),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC470,source_mapped
GF-REC-00452,Paushtik ladoo,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC471,source_mapped
GF-REC-00453,Paushtik roti,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC472,source_mapped
GF-REC-00454,Semolina carrot vada (Suji gajar vada),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC473,source_mapped
GF-REC-00455,Dhokla,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC474,source_mapped
GF-REC-00456,Channa murmura premix,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC475,source_mapped
GF-REC-00457,Cracked wheat and green gram dal premix (Dalia moong dal premix),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC476,source_mapped
GF-REC-00458,Rice flakes and roasted channa ,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC477,source_mapped
GF-REC-00459,Spinach soup in milk ,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC479,source_mapped
GF-REC-00460,Vegetable soup,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC480,source_mapped
GF-REC-00461,Mashed banana with milk,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC481,source_mapped
GF-REC-00462,Poha with curd (Poha aur dahi),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC484,source_mapped
GF-REC-00463,Potato with curd,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC485,source_mapped
GF-REC-00464,Sweet wheat porridge (Sweet dalia),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC486,source_mapped
GF-REC-00465,Vegetable khichdi/khichri,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC487,source_mapped
GF-REC-00466,Moong dal mixture,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC489,source_mapped
GF-REC-00467,Cracked wheat khichri/khichdi (Dalia khichri/khichdi),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC490,source_mapped
GF-REC-00468,Stewed apple,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC492,source_mapped
GF-REC-00469,Lemon squash (Nimbu ka squash),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC493,source_mapped
GF-REC-00470,Orange squash (Santre ka squash),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC494,source_mapped
GF-REC-00471,Lichi squash,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC495,source_mapped
GF-REC-00472,Mango squash (Aam ka squash),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC496,source_mapped
GF-REC-00473,Pineapple squash (Ananas ka squash),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC497,source_mapped
GF-REC-00474,Lemon and ginger squash (Nimbu aur adrak ka squash),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC498,source_mapped
GF-REC-00475,Apple jam (Seb ka murabba),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC499,source_mapped
GF-REC-00476,Plum jam (Aloo bukhara jam),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC500,source_mapped
GF-REC-00477,Pineapple jam ,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC501,source_mapped
GF-REC-00478,Guava jelly (Amrood ki jelly),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC502,source_mapped
GF-REC-00479,Orange marmalade (Santray ka murabba),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC503,source_mapped
GF-REC-00480,Carrot murabba (Gajar ka murabba),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC504,source_mapped
GF-REC-00481,Gooseberry marmalade (Amla murabba),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC505,source_mapped
GF-REC-00482,Ginger candy (Adrak ki candy),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC506,source_mapped
GF-REC-00483,Mango pickle (Aam ka achaar),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC507,source_mapped
GF-REC-00484,Mixed vegetable pickle (Sabziyoon ka achaar),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC509,source_mapped
GF-REC-00485,Sweet lemon pickle (Neembu ka meetha achaar),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC511,source_mapped
GF-REC-00486,Plum chutney (Aloo bukhara ki chutney),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC512,source_mapped
GF-REC-00487,Raw mango chutney (Kachhe aam/Kairi ki chutney),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC513,source_mapped
GF-REC-00488,Tomato sauce,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC514,source_mapped
GF-REC-00489,Tomato puree,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC515,source_mapped
GF-REC-00490,Garam masala,recipe,prepared_recipe,India,Indian,SRC-INDB,BFP001,source_mapped
GF-REC-00491,Chat masala,recipe,prepared_recipe,India,Indian,SRC-INDB,BFP002,source_mapped
GF-REC-00492,Kashmiri masala,recipe,prepared_recipe,India,Indian,SRC-INDB,BFP003,source_mapped
GF-REC-00493,Rasam powder (Rasam masala),recipe,prepared_recipe,India,Indian,SRC-INDB,BFP004,source_mapped
GF-REC-00494,Sambar powder (Sambar masala),recipe,prepared_recipe,India,Indian,SRC-INDB,BFP005,source_mapped
GF-REC-00495,Kashmiri tea (Kehwa),recipe,prepared_recipe,India,Indian,SRC-INDB,BFP007,source_mapped
GF-REC-00496,Steeped hot coffee,recipe,prepared_recipe,India,Indian,SRC-INDB,BFP008,source_mapped
GF-REC-00497,Hot chocolate,recipe,prepared_recipe,India,Indian,SRC-INDB,BFP011,source_mapped
GF-REC-00498,Cold coffee (with cream),recipe,prepared_recipe,India,Indian,SRC-INDB,BFP013,source_mapped
GF-REC-00499,Banana milkshake with ice cream (Kele ka milkshake ice cream ke saath),recipe,prepared_recipe,India,Indian,SRC-INDB,BFP015,source_mapped
GF-REC-00500,Flavoured milkshake,recipe,prepared_recipe,India,Indian,SRC-INDB,BFP019,source_mapped
GF-REC-00501,Jal jeera,recipe,prepared_recipe,India,Indian,SRC-INDB,BFP024,source_mapped
GF-REC-00502,Gingo,recipe,prepared_recipe,India,Indian,SRC-INDB,BFP026,source_mapped
GF-REC-00503,Mintade,recipe,prepared_recipe,India,Indian,SRC-INDB,BFP027,source_mapped
GF-REC-00504,Canjee,recipe,prepared_recipe,India,Indian,SRC-INDB,BFP029,source_mapped
GF-REC-00505,Cauliflower canjee (Phoolgobhi ki canjee),recipe,prepared_recipe,India,Indian,SRC-INDB,BFP030,source_mapped
GF-REC-00506,Potato canjee (Aloo canjee),recipe,prepared_recipe,India,Indian,SRC-INDB,BFP031,source_mapped
GF-REC-00507,Vermicelli porridge (Semiya/Seviyan porridge),recipe,prepared_recipe,India,Indian,SRC-INDB,BFP036,source_mapped
GF-REC-00508,Semolina upma (Suji/Rava upma),recipe,prepared_recipe,India,Indian,SRC-INDB,BFP039,source_mapped
GF-REC-00509,Vermicelli upma (Semiya/Seviyan upma),recipe,prepared_recipe,India,Indian,SRC-INDB,BFP040,source_mapped
GF-REC-00510,Rice upma,recipe,prepared_recipe,India,Indian,SRC-INDB,BFP041,source_mapped
GF-REC-00511,Bread upma,recipe,prepared_recipe,India,Indian,SRC-INDB,BFP042,source_mapped
GF-REC-00512,Vegetable upma,recipe,prepared_recipe,India,Indian,SRC-INDB,BFP043,source_mapped
GF-REC-00513,Poha,recipe,prepared_recipe,India,Indian,SRC-INDB,BFP044,source_mapped
GF-REC-00514,Vegetable poha,recipe,prepared_recipe,India,Indian,SRC-INDB,BFP045,source_mapped
GF-REC-00515,Moong dal stuffed cheela/chilla (Moong dal ka cheela/chilla),recipe,prepared_recipe,India,Indian,SRC-INDB,BFP046,source_mapped
GF-REC-00516,Paneer stuffed cheela/chilla,recipe,prepared_recipe,India,Indian,SRC-INDB,BFP047,source_mapped
GF-REC-00517,Indian style egg bhujia (Anda bhujia (Indian style)),recipe,prepared_recipe,India,Indian,SRC-INDB,BFP052,source_mapped
GF-REC-00518,French omelette/omlet,recipe,prepared_recipe,India,Indian,SRC-INDB,BFP054,source_mapped
GF-REC-00519,Puffy omelette/omlet,recipe,prepared_recipe,India,Indian,SRC-INDB,BFP055,source_mapped
GF-REC-00520,Orange omelette/omlet,recipe,prepared_recipe,India,Indian,SRC-INDB,BFP056,source_mapped
GF-REC-00521,Cheese and mushroom omelette/omlet,recipe,prepared_recipe,India,Indian,SRC-INDB,BFP057,source_mapped
GF-REC-00522,Spanish omelette/omlet,recipe,prepared_recipe,India,Indian,SRC-INDB,BFP058,source_mapped
